indice_1,indice_2,codigo_1,codigo_2,establecimiento_1,establecimiento_2,direccion_1,direccion_2,telefono_1,telefono_2,similitud_nombre,similitud_direccion,telefono_igual,campos_diferentes,decision,justificacion
10747,10773,06-01-0103-46,06-01-1761-46,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,"COLONIA CHINA, BARRIO LA PARROQUIA","COLONIA CHINA, BARRIO LA PARROQUIA",78865470,78865470,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10750,10751,06-01-0108-46,06-01-0109-46,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FAMILIA,COLEGIO PARTICULAR MIXTO BILINGÜE SANTA FAMILIA,"KILOMETRO 57.5 CARRETERA AL SALVADOR, ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA","KILOMETRO 57.5 CARRETERA AL SALVADOR, ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA",77254514,77254514,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10761,10762,06-01-0127-46,06-01-0128-46,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INED INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA SAN JUAN DE ARANA,ALDEA LOS ESCLAVOS,55589821,55589821,100.0,48.78,True,"DISTRITO, DIRECCION, SUPERVISOR, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10790,10800,06-02-0084-46,06-02-0102-46,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","INSTITUTO TECNOLÓGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",4A. AVENIDA 1-074 ZONA 1 BARBERENA,78227801,78227801,100.0,100.0,True,"ESTABLECIMIENTO, DIRECCION, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10791,10809,06-02-0085-46,06-02-1998-46,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",4A. AVENIDA 1-074 ZONA 1,78227801,78227801,100.0,100.0,True,DIRECCION,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10830,10838,06-06-0023-46,06-06-1797-46,"COLEGIO PARTICULAR MIXTO BILINGÜE ""VILLA REAL""",COLEGIO PARTICULAR MIXTO BILINGUE 'VILLA REAL',CABECERA MUNICIPAL,01 CALLE 05-005 ZONA 0 ORATORIO,78804742,78804742,95.65,32.65,True,"ESTABLECIMIENTO, DIRECCION",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
10977,11004,07-01-0172-46,07-01-2794-46,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,CENTRO EDUCATIVO INTERCULTURAL PARA EL DESARROLLO COMUNITARIO CEIDECO,5A. AVENIDA 2-28 ZONA 1 BARRIO SAN ANTONIO,5A. AVENIDA 2-28 ZONA 1 BARRIO SAN ANTONIO,31867077,77623141,100.0,100.0,False,"TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11011,11014,07-03-0006-46,07-03-0010-46,INSTITUTO PRIVADO LA SALLE,INSTITUTO PRIVADO LA SALLE,SECTOR LA SALLE,SECTOR LA SALLE,79271884,79573771,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11104,11105,07-13-0047-46,07-13-0048-46,"CENTRO EDUCATIVO PRIVADO ""SABIDURÍA"" CEPSA","CENTRO EDUCATIVO PRIVADO ""SABIDURÍA"" CEPSA",COLONIA PAMPOJILA,COLONIA PAMPOJILA,48696881,48696881,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11148,11228,10-01-0078-46,10-01-0302-46,COLEGIO PRIVADO MIXTO LICEO MAZATECO,COLEGIO PRIVADO MIXTO LICEO MAZATECO,6A. AVENIDA 2-21 ZONA 1,6A. AVENIDA 2-21 ZONA 1,42759906,42759906,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11164,11339,10-01-0100-46,10-01-2604-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,78679530,78679530,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11164,11340,10-01-0100-46,10-01-2605-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,78679530,78679530,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11165,11166,10-01-0104-46,10-01-0105-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION","2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION",78679919,77911552,100.0,100.0,False,"TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11165,11329,10-01-0104-46,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION","2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION",78679919,50102033,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11166,11329,10-01-0105-46,10-01-2481-46,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,INSTITUTO PRIVADO MIXTO PROFESIONAL VISION EDUCATIVA 2000,"2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION","2A. CALLE 2-65 ZONA 2, COLONIA MAYA BARRIO LA UNION",77911552,50102033,100.0,100.0,False,"TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11176,11177,10-01-0174-46,10-01-0175-46,"COLEGIO PRIVADO MIXTO ""PESTALOZZI""","COLEGIO PRIVADO MIXTO ""PESTALOZZI""",1A. CALLE 1-63 ZONA 1,1A. CALLE 1-63 ZONA 1,78723161,59333795,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11187,11188,10-01-0190-46,10-01-0191-46,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,COLEGIO PRIVADO MIXTO NUESTRA SEÑORA DEL CARMEN,"1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE","1A. CALLE 1-14 ZONA 2, LOTIFICACION EL ROBLE",78679092,78679092,100.0,100.0,True,DIRECTOR,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11192,11322,10-01-0196-46,10-01-2289-46,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,COLEGIO CENTRO EDUCATIVO INTEGRAL CRISTIANO FUENTE DE BENDICION,7A. AVENIDA 8-31 ZONA 1,7A. AVENIDA 8-31 ZONA 1,56160793,78720315,100.0,100.0,False,"TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11196,11197,10-01-0209-46,10-01-0210-46,"COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""","COLEGIO PRIVADO MIXTO ""CENTRO EDUCATIVO MAZATECO""",3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,3A. CALLE NO. 214 ZONA 2 BARRIO LA UNION,51517422,51517422,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11200,11201,10-01-0230-46,10-01-0231-46,COLEGIO PANAMERICANO NO. 8,COLEGIO PANAMERICANO NO. 8,RURALES 2 ZONA 3 SALIDA A GUATEMALA,RURALES 2 ZONA 3 SALIDA A GUATEMALA,78679728,78679728,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11203,11204,10-01-0235-46,10-01-0237-46,COLEGIO PRIVADO MIXTO JUAN DIEGUEZ OLAVERRI,COLEGIO PRIVADO MIXTO JUAN DIEGUEZ OLAVERRI,1A. CALLE 3-39 ZONA 1,1A. CALLE 3-39 ZONA 1,78725645,78725645,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11207,11270,10-01-0245-46,10-01-0387-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO NUEVO AMANECER CON VISION,INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA Y DIVERSIFICADO NUEVO AMANECER CON VISIÓN,"5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1","5TA. AVENIDA FINAL, AVENIDA DOLORES, ZONA 1",55884849,55884849,100.0,100.0,True,"DISTRITO, ESTABLECIMIENTO, SUPERVISOR, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11209,11227,10-01-0251-46,10-01-0301-46,"COLEGIO LATINOAMERICANO ""GOSPEL""",COLEGIO LATINOAMERICANO GOSPEL,"12 CALLE 4-45, ZONA 1",12 CALLE 4-45 ZONA 1,77911907,77911907,96.77,100.0,True,"ESTABLECIMIENTO, DIRECCION, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11214,11215,10-01-0275-46,10-01-0278-46,"INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""","INSTITUTO TECNICO PRIVADO ""JOSE ORTEGA Y GASSET""",2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,2DA. AVENIDA 1-37 ZONA 2 COLONIA ACEITUNO,56944704,35153409,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11233,11314,10-01-0308-46,10-01-2106-46,"INSTITUTO PRIVADO MIXTO ""CENTRAL DE SUCHITEPÉQUEZ""",INSTITUTO PRIVADO MIXTO CENTRAL DE SUCHITEPEQUEZ,6A. AVENIDA 2-21 ZONA 1,6A. AVE. 2-21 ZONA 1,78720350,,97.96,90.0,False,"ESTABLECIMIENTO, DIRECCION, TELEFONO",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11242,11331,10-01-0321-46,10-01-2485-46,"INSTITUTO PRIVADO MIXTO ""JOSE ERNESTO MONZON""",INSTITUTO PRIVADO MIXTO JOSE ERNESTO MONZON,2A. AVENIDA FINAL NORTE 1-27 ZONA 1,2DA. AVENIDA FINAL NORTE 1-27 ZONA 1,78718805,78718805,97.73,98.55,True,"ESTABLECIMIENTO, DIRECCION",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11259,11260,10-01-0353-46,10-01-0354-46,"COLEGIO ""INNOVACION TECNOLOGICA""","COLEGIO ""INNOVACION TECNOLOGICA""","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON","1A. CALLE ENTRE 1A. Y 2A. AVENIDA ZONA 1, COLONIA OBREGON",59237422,55974970,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11261,11295,10-01-0359-46,10-01-0427-46,"COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""","COLEGIO PRIVADO MIXTO DE LIDERAZGO ""ILAG""","4A. AVENIDA 1-54 ZONA2, COLONIA ACEITUNO","4TA. AVENIDA 1-54 ZONA 2, COLONIA ACEITUNO",33422295,51233590,100.0,94.87,False,"DIRECCION, TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11274,11290,10-01-0391-46,10-01-0417-46,"COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""","COLEGIO PRIVADO MIXTO ""GALILEO GALILEI""",1A. AVENIDA SUR FINAL 12-70 ZONA 2,1A. AVENIDA SUR FINAL 12-70 ZONA 2,41400699,41400699,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11325,11326,10-01-2373-46,10-01-2374-46,COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',COLEGIO PRIVADO MIXTO 'BEATO HERMANO PEDRO',1A. AV. 10 CALLE 5-92 ZONA 1,10 CALLE 5-92 ZONA 1,78722688,78722688,100.0,100.0,True,DIRECCION,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11332,11333,10-01-2500-46,10-01-2501-46,COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',COLEGIO PRIVADO MIXTO 'SAN FRANCISCO DE ASIS',6A. AVENIDA NORTE ENTRE 4A. Y 5A. CALLE ZONA 1,6A. AVENIDA NORTE ENTRE 4A. Y 5A. CALLE ZONA 1,,,100.0,100.0,False,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11339,11340,10-01-2604-46,10-01-2605-46,COLEGIO TECNICO SUCHITEPEQUEZ,COLEGIO TECNICO SUCHITEPEQUEZ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,CALZADA CENTENARIO 1-00 ZONA 2 1ER. GRUPO COLONIA FLOR DEL CAFÉ,78679530,78679530,100.0,100.0,True,NINGUNO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11355,11356,10-02-0056-46,10-02-0057-46,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,INSTITUTO TECNOLOGICO CIENTIFICO INDUSTRIAL DE SUCHITEPEQUEZ,KM. 169 CARRETERA AL PACIFICO,KM. 169 CARRETERA AL PACIFICO,78683985,78683985,100.0,100.0,True,DISTRITO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11390,11391,10-04-0018-46,10-04-0019-46,"COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""","COLEGIO PRIVADO MIXTO ""CIENCIA Y TECNOLOGIA""",CANTON LAS FLORES,CANTON LAS FLORES,41704607,52330641,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11417,11418,10-08-1959-46,10-08-2508-46,INSTITUTO DE EDUCACION AVANZADA,INSTITUTO DE EDUCACION AVANZADA,CANTON CALVARIO,CANTON CALVARIO,42147633,78720971,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11421,11422,10-09-0020-46,10-09-0021-46,"INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""","INSTITUTO PARTICULAR MIXTO ""TECNOLOGICO""",1A. CALLE CENTRO HISTORICO ZONA 1,1A. CALLE CENTRO HISTORICO ZONA 1,54415897,58344644,100.0,100.0,False,"TELEFONO, DIRECTOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11465,11466,10-12-0009-46,10-12-0010-46,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,COLEGIO PRIVADO MIXTO INNOVACION EDUCATIVA,SAN GABRIEL,SAN GABRIEL,57065025,59654378,100.0,100.0,False,TELEFONO,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11472,11473,10-13-0039-46,10-13-0040-46,"COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""","COLEGIO PRIVADO MIXTO ""SABIDURIA Y EXITO""",ALDEA NAHUALATE,ALDEA NAHUALATE,41070241,41070241,100.0,100.0,True,"DISTRITO, SUPERVISOR",CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
11474,11486,10-13-0045-46,10-13-2613-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA,2A. CALLE 5-1-33 ZONA 1,1A. CALLE 5-39 ZONA 1,78677185,78677185,100.0,85.71,True,DIRECCION,CONSERVAR,"Los códigos MINEDUC son distintos y funcionan como identificadores oficiales; se conservan como unidades registrales separadas. La similitud quedó revisada, pero no justifica una fusión sin confirmación expresa de la fuente."
